id,name,link,source_count,sources
accommodation_ChIJo-2_qLVhNDERZoHE506UFSc,Amour Resort Bavi,https://www.google.com/maps/place/Amour+Resort+Bavi/data=!4m10!3m9!1s0x313461b5a8bfeda3:0x2715944ee7c48166!5m2!4m1!1i2!8m2!3d21.0850413!4d105.3762544!16s%2Fg%2F11s6nrq3hk!19sChIJo-2_qLVhNDERZoHE506UFSc?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫2,260,736""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫2,425,600""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c5aebfba-833d-446a-99a9-d53aa0cc34aa.png"", ""name"": ""iVIVU.com"", ""price"": ""₫2,940,288""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,969,984""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫2,923,136""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫2,955,936""}]"
accommodation_ChIJT7vd8aSrNTERFMvdgA1VHtE,An Homestay,https://www.google.com/maps/place/An+Homestay/data=!4m10!3m9!1s0x3135aba4f1ddbb4f:0xd11e550d80ddcb14!5m2!4m1!1i2!8m2!3d21.0454053!4d105.8155244!16s%2Fg%2F11ysh_hvtp!19sChIJT7vd8aSrNTERFMvdgA1VHtE?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫480,049""}]"
accommodation_ChIJcT9Qqg9fNDER40EYC2k2i90,Annam Garden,https://www.google.com/maps/place/Annam+Garden/data=!4m10!3m9!1s0x31345f0faa503f71:0xdd8b36690b1841e3!5m2!4m1!1i2!8m2!3d21.0605462!4d105.4082904!16s%2Fg%2F11j53qg7nf!19sChIJcT9Qqg9fNDER40EYC2k2i90?authuser=0&hl=en&rclk=1,3,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫949,984""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫949,984""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫950,169""}]"
accommodation_ChIJq0operCrNTERx5xAtkqhMuE,An Nguyen Lakeside Residence,https://www.google.com/maps/place/An+Nguyen+Lakeside+Residence/data=!4m10!3m9!1s0x3135abb07a294aab:0xe132a14ab6409cc7!5m2!4m1!1i2!8m2!3d21.0482875!4d105.8408545!16s%2Fg%2F11yb4dlpx2!19sChIJq0operCrNTERx5xAtkqhMuE?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,028,992""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫783,328""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,175,936""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫986,788""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,171,090""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/8870031880741548334.png"", ""name"": ""An Nguyen Lakeside Residence"", ""price"": ""₫1,470,000""}]"
accommodation_ChIJZ6EguZSrNTERWNKacZn1-iM,Annie's Little Hanoi,https://www.google.com/maps/place/Annie%27s+Little+Hanoi/data=!4m10!3m9!1s0x3135ab94b920a167:0x23faf599719ad258!5m2!4m1!1i2!8m2!3d21.0343085!4d105.8518399!16s%2Fg%2F11dzdh3wqz!19sChIJZ6EguZSrNTERWNKacZn1-iM?authuser=0&hl=en&rclk=1,0,[]
accommodation_ChIJ5bFft-OtNTERmUyVBxV2SB8,Ann's Home Ha Noi,https://www.google.com/maps/place/Ann%27s+Home+Ha+Noi/data=!4m10!3m9!1s0x3135ade3b75fb1e5:0x1f48761507954c99!5m2!4m1!1i2!8m2!3d20.986223!4d105.8153782!16s%2Fg%2F11xn3kx49g!19sChIJ5bFft-OtNTERmUyVBxV2SB8?authuser=0&hl=en&rclk=1,3,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫525,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫539,265""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫581,504""}]"
accommodation_ChIJ1crhVAlVNDER6FyVD4Q0gY4,An Phú Hà Nội Hotel & Spa (Gần Bến Xe Mỹ Đình),https://www.google.com/maps/place/An+Ph%C3%BA+H%C3%A0+N%E1%BB%99i+Hotel+%26+Spa+%28G%E1%BA%A7n+B%E1%BA%BFn+Xe+M%E1%BB%B9+%C4%90%C3%ACnh%29/data=!4m10!3m9!1s0x3134550954e1cad5:0x8e8134840f955ce8!5m2!4m1!1i2!8m2!3d21.0284634!4d105.7760305!16s%2Fg%2F11r49gt_6y!19sChIJ1crhVAlVNDER6FyVD4Q0gY4?authuser=0&hl=en&rclk=1,3,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫342,744\n₫335,412""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/4176685908034211893.png"", ""name"": ""Dinogo.com"", ""price"": ""₫352,992""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫488,880""}]"
accommodation_ChIJe2YII5WrNTERVlgmPi7tmds,Apricot Hotel,https://www.google.com/maps/place/Apricot+Hotel/data=!4m10!3m9!1s0x3135ab952308667b:0xdb99ed2e3e265856!5m2!4m1!1i2!8m2!3d21.0282089!4d105.8508662!16s%2Fg%2F11b6hwdfsv!19sChIJe2YII5WrNTERVlgmPi7tmds?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/10660521832243824918.png"", ""name"": ""Apricot Hotel"", ""price"": ""₫4,424,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫2,678,656""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫2,749,312""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/62525dd7-1494-437a-82d5-6760505d34bd.png"", ""name"": ""TRAVELKO"", ""price"": ""₫2,735,111""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫2,749,322""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫3,078,720""}]"
travel_place_ChIJk3hp-uNbNDERIjimuqsDnRA,Asean Resort,https://www.google.com/maps/place/Asean+Resort/data=!4m10!3m9!1s0x31345be3fa697893:0x109d03abbaa63822!5m2!4m1!1i2!8m2!3d21.032992!4d105.5138889!16s%2Fg%2F11vrp12h5t!19sChIJk3hp-uNbNDERIjimuqsDnRA?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫2,303,872""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫2,052,150""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,602,496""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫2,602,496""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫3,029,760""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫3,100,032""}]"
accommodation_ChIJx77xKvKrNTER10q3B3wXxo8,Atlanta Residences,https://www.google.com/maps/place/Atlanta+Residences/data=!4m10!3m9!1s0x3135abf22af1bec7:0x8fc6177c07b74ad7!5m2!4m1!1i2!8m2!3d21.0161859!4d105.8579515!16s%2Fg%2F1tjhv3rf!19sChIJx77xKvKrNTER10q3B3wXxo8?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,730,240""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,348,160""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫2,398,208""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫2,210,071""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_660369587.png"", ""name"": ""Qantas Hotels"", ""price"": ""₫2,291,691""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/2710211444546704077.png"", ""name"": ""müv AI"", ""price"": ""₫2,387,986""}]"
accommodation_ChIJ8QXD7oCrNTER7-GLHcy_4JY,Aurora Central Hotel,https://www.google.com/maps/place/Aurora+Central+Hotel/data=!4m10!3m9!1s0x3135ab80eec305f1:0x96e0bfcc1d8be1ef!5m2!4m1!1i2!8m2!3d21.0370745!4d105.8510936!16s%2Fg%2F11y6204zxh!19sChIJ8QXD7oCrNTER7-GLHcy_4JY?authuser=0&hl=en&rclk=1,8,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_default.png"", ""name"": ""Aurora Central Hotel"", ""price"": ""₫1,535,872""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,210,368""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_default.png"", ""name"": ""Aurora Central Hotel"", ""price"": ""₫1,535,872""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,210,368""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,518,016""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,378,479""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,582,279""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫1,588,864""}]"
accommodation_ChIJIQxydcurNTERsVVC6CZ4q10,Aurora Oriental Hotel,https://www.google.com/maps/place/Aurora+Oriental+Hotel/data=!4m10!3m9!1s0x3135abcb75720c21:0x5dab7826e84255b1!5m2!4m1!1i2!8m2!3d21.0300953!4d105.8548492!16s%2Fg%2F11x7pbvx5q!19sChIJIQxydcurNTERsVVC6CZ4q10?authuser=0&hl=en&rclk=1,0,[]
accommodation_ChIJ09k5XWmrNTER7gqU3Lzm9wM,Azumaya Ha Noi 2,https://www.google.com/maps/place/Azumaya+Ha+Noi+2/data=!4m10!3m9!1s0x3135ab695d39d9d3:0x3f7e6bcdc940aee!5m2!4m1!1i2!8m2!3d21.0283207!4d105.8102788!16s%2Fg%2F11bysjqztd!19sChIJ09k5XWmrNTER7gqU3Lzm9wM?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫773,248""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/5bde3665-f4fd-4468-b4bf-dee085aaacce.png"", ""name"": ""HomeToGo"", ""price"": ""₫769,885""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫945,696""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫935,771""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_660369587.png"", ""name"": ""Qantas Hotels"", ""price"": ""₫908,140""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫958,976""}]"
