id,name,link
accommodation_ChIJZaC3SspUNDERAK_Q6eTksBo,Star Hotel,https://www.google.com/maps/place/Star+Hotel/data=!4m10!3m9!1s0x313454ca4ab7a065:0x1ab0e4e4e9d0af00!5m2!4m1!1i2!8m2!3d21.0405712!4d105.7778472!16s%2Fg%2F1jkwl660k!19sChIJZaC3SspUNDERAK_Q6eTksBo?authuser=0&hl=en&rclk=1
accommodation_ChIJMeWGyy_jNDERw0VGRHyo4Dw,Summerly Villa Đồng Đò (Chủ sở hữu),https://www.google.com/maps/place/Summerly+Villa+%C4%90%E1%BB%93ng+%C4%90%C3%B2+%28Ch%E1%BB%A7+s%E1%BB%9F+h%E1%BB%AFu%29/data=!4m10!3m9!1s0x3134e32fcb86e531:0x3ce0a87c444645c3!5m2!4m1!1i2!8m2!3d21.321756!4d105.7756528!16s%2Fg%2F11s3y2rqf8!19sChIJMeWGyy_jNDERw0VGRHyo4Dw?authuser=0&hl=en&rclk=1
accommodation_ChIJXfsW976rNTERxFlyTkpi79g,Sunny Homestay Hanoi,https://www.google.com/maps/place/Sunny+Homestay+Hanoi/data=!4m10!3m9!1s0x3135abbef716fb5d:0xd8ef624a4e7259c4!5m2!4m1!1i2!8m2!3d21.0339765!4d105.8487238!16s%2Fg%2F11l2_pj9fv!19sChIJXfsW976rNTERxFlyTkpi79g?authuser=0&hl=en&rclk=1
accommodation_ChIJgfAKMPqrNTERXG7RhBiRBVM,Sunrise Hanoi Hotel,https://www.google.com/maps/place/Sunrise+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abfa300af081:0x5305911884d16e5c!5m2!4m1!1i2!8m2!3d21.0125677!4d105.8664067!16s%2Fg%2F11f1063zdy!19sChIJgfAKMPqrNTERXG7RhBiRBVM?authuser=0&hl=en&rclk=1
accommodation_ChIJN_zCb2GrNTERuRF4KRWo5Dg,Sunrise Hotel,https://www.google.com/maps/place/Sunrise+Hotel/data=!4m10!3m9!1s0x3135ab616fc2fc37:0x38e4a815297811b9!5m2!4m1!1i2!8m2!3d21.0148368!4d105.8104571!16s%2Fg%2F11bymstcj4!19sChIJN_zCb2GrNTERuRF4KRWo5Dg?authuser=0&hl=en&rclk=1
accommodation_ChIJA6w1N_KrNTERXmX64T9yuNU,Sunway Hotel Hanoi,https://www.google.com/maps/place/Sunway+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abf23735ac03:0xd5b8723fe1fa655e!5m2!4m1!1i2!8m2!3d21.0162024!4d105.8570789!16s%2Fm%2F0hgmz9f!19sChIJA6w1N_KrNTERXmX64T9yuNU?authuser=0&hl=en&rclk=1
accommodation_ChIJaYzZpKerNTERQz8xbXYKSj0,SUPER HOTEL HANOI,https://www.google.com/maps/place/SUPER+HOTEL+HANOI/data=!4m10!3m9!1s0x3135aba7a4d98c69:0x3d4a0a766d313f43!5m2!4m1!1i2!8m2!3d21.0323355!4d105.7823335!16s%2Fg%2F11kb9rtlrw!19sChIJaYzZpKerNTERQz8xbXYKSj0?authuser=0&hl=en&rclk=1
accommodation_ChIJgyttDxWrNTERIbj4k6V76Lo,Su Vừng Homestay,https://www.google.com/maps/place/Su+V%E1%BB%ABng+Homestay/data=!4m7!3m6!1s0x3135ab150f6d2b83:0xbae87ba593f8b821!8m2!3d21.0414886!4d105.8422002!16s%2Fg%2F11lcctccrc!19sChIJgyttDxWrNTERIbj4k6V76Lo?authuser=0&hl=en&rclk=1
accommodation_ChIJJxco1s1fNDERZt7zu4qb1dg,Tan Da Spa Resort,https://www.google.com/maps/place/Tan+Da+Spa+Resort/data=!4m10!3m9!1s0x31345fcdd6281727:0xd8d59b8abbf3de66!5m2!4m1!1i2!8m2!3d21.0995782!4d105.4211327!16s%2Fg%2F11c2nbm52x!19sChIJJxco1s1fNDERZt7zu4qb1dg?authuser=0&hl=en&rclk=1
accommodation_ChIJx7PXeuaqNTER6-WUaJhUpr4,THAI HOA HOTEL,https://www.google.com/maps/place/THAI+HOA+HOTEL/data=!4m10!3m9!1s0x3135aae67ad7b3c7:0xbea654986894e5eb!5m2!4m1!1i2!8m2!3d21.0669509!4d105.8105915!16s%2Fg%2F11cst1_wmt!19sChIJx7PXeuaqNTER6-WUaJhUpr4?authuser=0&hl=en&rclk=1
accommodation_ChIJGT4gES5fNDER5wQMqs6cYt0,Thảo viên Resort,https://www.google.com/maps/place/Th%E1%BA%A3o+vi%C3%AAn+Resort/data=!4m10!3m9!1s0x31345f2e11203e19:0xdd629cceaa0c04e7!5m2!4m1!1i2!8m2!3d21.0961311!4d105.4884514!16s%2Fg%2F11b6tw9npk!19sChIJGT4gES5fNDER5wQMqs6cYt0?authuser=0&hl=en&rclk=1
accommodation_ChIJfUVOLvKrNTER5_mojgHkK1U,The Ann Hanoi Hotel & Spa,https://www.google.com/maps/place/The+Ann+Hanoi+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abf22e4e457d:0x552be4018ea8f9e7!5m2!4m1!1i2!8m2!3d21.0157806!4d105.8577028!16s%2Fg%2F11b7q1q9_z!19sChIJfUVOLvKrNTER5_mojgHkK1U?authuser=0&hl=en&rclk=1
accommodation_ChIJX8aRbDCrNTERH4XmO3-ls1o,The Autumn Homestay,https://www.google.com/maps/place/The+Autumn+Homestay/data=!4m10!3m9!1s0x3135ab306c91c65f:0x5ab3a57f3be6851f!5m2!4m1!1i2!8m2!3d21.0490679!4d105.8397456!16s%2Fg%2F11f7r1c5qt!19sChIJX8aRbDCrNTERH4XmO3-ls1o?authuser=0&hl=en&rclk=1
accommodation_ChIJDR8P8kurNTERC1XuWKYrrjE,The Bloom Hotel - Bespoke Living,https://www.google.com/maps/place/The+Bloom+Hotel+-+Bespoke+Living/data=!4m10!3m9!1s0x3135ab4bf20f1f0d:0x31ae2ba658ee550b!5m2!4m1!1i2!8m2!3d21.0328066!4d105.7872385!16s%2Fg%2F11fnz2cdgk!19sChIJDR8P8kurNTERC1XuWKYrrjE?authuser=0&hl=en&rclk=1
accommodation_ChIJ1ynAVACrNTERnck7ZDq9HIw,The Emissary Hanoi Hotel & Spa,https://www.google.com/maps/place/The+Emissary+Hanoi+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abc1d0fe9103:0x8c1cbd3a643bc99d!5m2!4m1!1i2!8m2!3d21.030634!4d105.856017!16s%2Fg%2F11ysnzjgzf!19sChIJA5H-0MGrNTERnck7ZDq9HIw?authuser=0&hl=en&rclk=1
accommodation_ChIJeZtkQvirNTERxsE3YiGeXyU,The Euphoria,https://www.google.com/maps/place/The+Euphoria/data=!4m10!3m9!1s0x3135abf842649b79:0x255f9e216237c1c6!5m2!4m1!1i2!8m2!3d21.0631792!4d105.8277205!16s%2Fg%2F11pyp2f6z6!19sChIJeZtkQvirNTERxsE3YiGeXyU?authuser=0&hl=en&rclk=1
accommodation_ChIJ25mRwairNTER75diy1w0NJ0,The Five Residences Hanoi,https://www.google.com/maps/place/The+Five+Residences+Hanoi/data=!4m10!3m9!1s0x3135aba8c19199db:0x9d34345ccb6297ef!5m2!4m1!1i2!8m2!3d21.0362743!4d105.8166862!16s%2Fg%2F11km9f4r2t!19sChIJ25mRwairNTER75diy1w0NJ0?authuser=0&hl=en&rclk=1
accommodation_ChIJNfNWYKyrNTERnYDHTVa8Spo,The Hanoi Club Hotel & Residences,https://www.google.com/maps/place/The+Hanoi+Club+Hotel+%26+Residences/data=!4m10!3m9!1s0x3135abac6056f335:0x9a4abc564dc7809d!5m2!4m1!1i2!8m2!3d21.052125!4d105.836715!16s%2Fg%2F1vp6xn_b!19sChIJNfNWYKyrNTERnYDHTVa8Spo?authuser=0&hl=en&rclk=1
accommodation_ChIJqc9ia5erNTERxIcoRY4osqU,The Lapis Hotel,https://www.google.com/maps/place/The+Lapis+Hotel/data=!4m10!3m9!1s0x3135ab976b62cfa9:0xa5b2288e452887c4!5m2!4m1!1i2!8m2!3d21.0196457!4d105.8559112!16s%2Fg%2F11c54cr0m7!19sChIJqc9ia5erNTERxIcoRY4osqU?authuser=0&hl=en&rclk=1
accommodation_ChIJRzSwVQCrNTERApSm-1QpyEU,The Little Hanoi,https://www.google.com/maps/place/The+Little+Hanoi/data=!4m10!3m9!1s0x3135ab0055b03447:0x45c82954fba69402!5m2!4m1!1i2!8m2!3d21.0137142!4d105.8006273!16s%2Fg%2F11wv0np01p!19sChIJRzSwVQCrNTERApSm-1QpyEU?authuser=0&hl=en&rclk=1
accommodation_ChIJpQ2Xp1mrNTERv5loUIzDzvA,The One Hostel Hanoi,https://www.google.com/maps/place/The+One+Hostel+Hanoi/data=!4m10!3m9!1s0x3135ab59a7970da5:0xf0cec38c506899bf!5m2!4m1!1i2!8m2!3d21.0366786!4d105.8474313!16s%2Fg%2F11sjlnj5sd!19sChIJpQ2Xp1mrNTERv5loUIzDzvA?authuser=0&hl=en&rclk=1
accommodation_ChIJgZwVyZerNTERM_WVqGakOiI,The Oriental Jade Hotel,https://www.google.com/maps/place/The+Oriental+Jade+Hotel/data=!4m10!3m9!1s0x3135ab97c9159c81:0x223aa466a895f533!5m2!4m1!1i2!8m2!3d21.0296357!4d105.8501373!16s%2Fg%2F11fkt9mn4q!19sChIJgZwVyZerNTERM_WVqGakOiI?authuser=0&hl=en&rclk=1
accommodation_ChIJdzk41karNTER3Sxg7TumMho,The Rose Home,https://www.google.com/maps/place/The+Rose+Home/data=!4m10!3m9!1s0x3135ab46d6383977:0x1a32a63bed602cdd!5m2!4m1!1i2!8m2!3d21.0324982!4d105.7993398!16s%2Fg%2F11c328zcrr!19sChIJdzk41karNTER3Sxg7TumMho?authuser=0&hl=en&rclk=1
accommodation_ChIJHYhLxz-tNTER6Ypa_Qs-qMw,The Ryder Lodge,https://www.google.com/maps/place/The+Ryder+Lodge/data=!4m10!3m9!1s0x3135ad3fc74b881d:0xcca83e0bfd5a8ae9!5m2!4m1!1i2!8m2!3d20.9875662!4d105.7856652!16s%2Fg%2F11wfsf3xp4!19sChIJHYhLxz-tNTER6Ypa_Qs-qMw?authuser=0&hl=en&rclk=1
accommodation_ChIJQx2ju0mrNTERTIS3ZZDNyRk,Thu Giang Hotel,https://www.google.com/maps/place/Thu+Giang+Hotel/data=!4m10!3m9!1s0x3135ab49bba31d43:0x19c9cd9065b7844c!5m2!4m1!1i2!8m2!3d21.0342363!4d105.7902453!16s%2Fg%2F1pzrv1my8!19sChIJQx2ju0mrNTERTIS3ZZDNyRk?authuser=0&hl=en&rclk=1
accommodation_ChIJl9oHOZerNTERZb-fbIMml-M,TK123 Hanoi Hotel,https://www.google.com/maps/place/TK123+Hanoi+Hotel/data=!4m10!3m9!1s0x3135ab9738802ce9:0xe39726836c9fbf65!5m2!4m1!1i2!8m2!3d21.026541!4d105.842242!16s%2Fg%2F1tvw2dpr!19sChIJ6SyAOJerNTERZb-fbIMml-M?authuser=0&hl=en&rclk=1
accommodation_ChIJh8wFuUKrNTERf6pk7pdzy0I,Tofu's House,https://www.google.com/maps/place/Tofu%27s+House/data=!4m10!3m9!1s0x3135ab42b905cc87:0x42cb7397ee64aa7f!5m2!4m1!1i2!8m2!3d21.0243441!4d105.8042622!16s%2Fg%2F11gd298q0k!19sChIJh8wFuUKrNTERf6pk7pdzy0I?authuser=0&hl=en&rclk=1
accommodation_ChIJ-87inhlZNDER3aGkgBn9ISA,Tomodachi Retreat Lang Mit,https://www.google.com/maps/place/Tomodachi+Retreat+Lang+Mit/data=!4m10!3m9!1s0x313459199ee2cefb:0x2021fd1980a4a1dd!5m2!4m1!1i2!8m2!3d21.0589329!4d105.5281808!16s%2Fg%2F11h_c7l8mp!19sChIJ-87inhlZNDER3aGkgBn9ISA?authuser=0&hl=en&rclk=1
accommodation_ChIJywN5vc6rNTERgxtYEh2uwWw,Tonkin Luxury Boutique Hotel & Spa,https://www.google.com/maps/place/Tonkin+Luxury+Boutique+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abcebd7903cb:0x6cc1ae1d12581b83!5m2!4m1!1i2!8m2!3d21.0428595!4d105.8418442!16s%2Fg%2F11xdth03k7!19sChIJywN5vc6rNTERgxtYEh2uwWw?authuser=0&hl=en&rclk=1
accommodation_ChIJU5QbYayrNTER1QGpzOUQ3VA,Tràng An Complex,https://www.google.com/maps/place/Tr%C3%A0ng+An+Complex/data=!4m7!3m6!1s0x3135abac611b9453:0x50dd10e5cca901d5!8m2!3d21.044011!4d105.8028368!16s%2Fg%2F11fb0_5y7b!19sChIJU5QbYayrNTER1QGpzOUQ3VA?authuser=0&hl=en&rclk=1
accommodation_ChIJTUQVNfxENDERtR5gT9akhfg,Trang viên Đồng Gội Pandora Eco Retreat,https://www.google.com/maps/place/Trang+vi%C3%AAn+%C4%90%E1%BB%93ng+G%E1%BB%99i+Pandora+Eco+Retreat/data=!4m10!3m9!1s0x313444fc3515444d:0xf885a4d64f601eb5!5m2!4m1!1i2!8m2!3d20.9038532!4d105.5452188!16s%2Fg%2F11c4wx4ns1!19sChIJTUQVNfxENDERtR5gT9akhfg?authuser=0&hl=en&rclk=1
accommodation_ChIJt-oRpBKrNTER1XNYKbrg5zM,Tru by Hilton Hanoi Station,https://www.google.com/maps/place/Tru+by+Hilton+Hanoi+Station/data=!4m10!3m9!1s0x3135ab90973d13c9:0x33e7e0ba295873d5!5m2!4m1!1i2!8m2!3d21.023955!4d105.841636!16s%2Fg%2F11x8_365hp!19sChIJyRM9l5CrNTER1XNYKbrg5zM?authuser=0&hl=en&rclk=1
accommodation_ChIJCV-3teGqNTEReYucxvs9Kk0,Tuna Homestay & Experience,https://www.google.com/maps/place/Tuna+Homestay+%26+Experience/data=!4m10!3m9!1s0x3135aae1b5b75f09:0x4d2a3dfbc69c8b79!5m2!4m1!1i2!8m2!3d21.059132!4d105.808255!16s%2Fg%2F11h6f8p1kr!19sChIJCV-3teGqNTEReYucxvs9Kk0?authuser=0&hl=en&rclk=1
accommodation_ChIJfaX_Q1yrNTERbNETM7drpu0,Velavila Homestay,https://www.google.com/maps/place/Velavila+Homestay/data=!4m10!3m9!1s0x3135ab5c43ffa57d:0xeda66bb73313d16c!5m2!4m1!1i2!8m2!3d21.0161234!4d105.824795!16s%2Fg%2F11xv7p001h!19sChIJfaX_Q1yrNTERbNETM7drpu0?authuser=0&hl=en&rclk=1
accommodation_ChIJ_1Nn_tNfNDER5ADBEU6BmiA,Vườn Thiên Nhiên Ba Vì Natural Lodge,https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+Thi%C3%AAn+Nhi%C3%AAn+Ba+V%C3%AC+Natural+Lodge/data=!4m10!3m9!1s0x31345fd3fe6753ff:0x209a814e11c100e4!5m2!4m1!1i2!8m2!3d21.0591221!4d105.447638!16s%2Fg%2F11h_b9ybrb!19sChIJ_1Nn_tNfNDER5ADBEU6BmiA?authuser=0&hl=en&rclk=1
accommodation_ChIJmRHvBamsNTERziDoi7wICi8,Vườn Vua Resort,https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+Vua+Resort/data=!4m10!3m9!1s0x3135aca905ef1199:0x2f0a08bc8be820ce!5m2!4m1!1i2!8m2!3d21.1048501!4d105.2949129!16s%2Fg%2F11bzwnn328!19sChIJmRHvBamsNTERziDoi7wICi8?authuser=0&hl=en&rclk=1
accommodation_ChIJ3wAtdR-rNTER_u9w6x5c8T0,Wanderlust Station Hostel,https://www.google.com/maps/place/Wanderlust+Station+Hostel/data=!4m10!3m9!1s0x3135ab1f752d00df:0x3df15c1eeb70effe!5m2!4m1!1i2!8m2!3d21.0434314!4d105.8430947!16s%2Fg%2F11lyl0f0kl!19sChIJ3wAtdR-rNTER_u9w6x5c8T0?authuser=0&hl=en&rclk=1
accommodation_ChIJ86Xg1URTNDER-39DahH5UJM,Western Skyline Hotel.,https://www.google.com/maps/place/Western+Skyline+Hotel./data=!4m10!3m9!1s0x31345344d5e0a5f3:0x9350f9116a437ffb!5m2!4m1!1i2!8m2!3d21.0034162!4d105.7804029!16s%2Fg%2F11h81h5517!19sChIJ86Xg1URTNDER-39DahH5UJM?authuser=0&hl=en&rclk=1
accommodation_ChIJBw4YfgvxNDERJBzPVogK7FU,Westlake Hotel & Resort Vĩnh Phúc,https://www.google.com/maps/place/Westlake+Hotel+%26+Resort+V%C4%A9nh+Ph%C3%BAc/data=!4m10!3m9!1s0x3134f10b7e180e07:0x55ec0a8856cf1c24!5m2!4m1!1i2!8m2!3d21.3022245!4d105.5878703!16s%2Fg%2F11vdhj0nzg!19sChIJBw4YfgvxNDERJBzPVogK7FU?authuser=0&hl=en&rclk=1
accommodation_ChIJGczHFQCrNTERM0D75LgNPnQ,Westlake Pearl Aparthotel & Spa 17/52 To Ngoc Van - By Pegasy Group,https://www.google.com/maps/place/Westlake+Pearl+Aparthotel+%26+Spa+17%2F52+To+Ngoc+Van+-+By+Pegasy+Group/data=!4m10!3m9!1s0x3135ab0015c7cc19:0x743e0db8e4fb4033!5m2!4m1!1i2!8m2!3d21.0693046!4d105.8235487!16s%2Fg%2F11vptzt7rb!19sChIJGczHFQCrNTERM0D75LgNPnQ?authuser=0&hl=en&rclk=1
accommodation_ChIJQaSJHgCrNTERuHaQvesQ4V4,Wil'que Hotel Hanoi,https://www.google.com/maps/place/Wil%27que+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abba9ebdf123:0x5ee110ebbd9076b8!5m2!4m1!1i2!8m2!3d21.042708!4d105.842542!16s%2Fg%2F11lcpspp9f!19sChIJI_G9nrqrNTERuHaQvesQ4V4?authuser=0&hl=en&rclk=1
accommodation_ChIJ4-AIOHJTNDERrPA6tPXgvk4,Wyndham Garden Hanoi,https://www.google.com/maps/place/Wyndham+Garden+Hanoi/data=!4m10!3m9!1s0x313453723808e0e3:0x4ebee0f5b43af0ac!5m2!4m1!1i2!8m2!3d20.9839297!4d105.7718076!16s%2Fg%2F11fd75f6k5!19sChIJ4-AIOHJTNDERrPA6tPXgvk4?authuser=0&hl=en&rclk=1
accommodation_ChIJ6SzfxVhJNDERN5a51ioY5jg,Wyndham Sky Lake Resort and Villas,https://www.google.com/maps/place/Wyndham+Sky+Lake+Resort+and+Villas/data=!4m10!3m9!1s0x31344958c5df2ce9:0x38e6182ad6b99637!5m2!4m1!1i2!8m2!3d20.8347957!4d105.6204669!16s%2Fg%2F11j3vzy7rp!19sChIJ6SzfxVhJNDERN5a51ioY5jg?authuser=0&hl=en&rclk=1
accommodation_ChIJg6NVtI5cNDER-_TMQY8aQL0,Xanh Villas Resort Hòa Lạc,https://www.google.com/maps/place/Xanh+Villas+Resort+H%C3%B2a+L%E1%BA%A1c/data=!4m10!3m9!1s0x31345c8eb455a383:0xbd401a8f41ccf4fb!5m2!4m1!1i2!8m2!3d20.9913046!4d105.4881756!16s%2Fg%2F11fyzbltsd!19sChIJg6NVtI5cNDER-_TMQY8aQL0?authuser=0&hl=en&rclk=1
